INC_CRC|BUSINESS_NAME|LATITUDE|LONGITUDE|LIC_NAME|STR_NAME|UNIT_NO|POSTCODE|LEVEL_NO
03E503E4B0496ABA|PASTRY|103.836603819591|1.28937099949942|KECK SENG HOTEL PTE LTD?|HAVELOCK ROAD|0|169629|3
03E503E4CAB0A4AD|MAKAN POINT|103.836603819591|1.28937099949942|KECK SENG HOTEL PTE LTD?|HAVELOCK ROAD|0|169629|4
03E503E4BEFCC23C|MAIN KITCHEN|103.836603819591|1.28937099949942|KECK SENG HOTEL PTE LTD?|HAVELOCK ROAD|0|169629|3
03E503E429C8D073|THE BEST BREW|103.836603819591|1.28937099949942|KECK SENG HOTEL PTE LTD?|HAVELOCK ROAD (1ST LEVEL)||169629|
D312D09BB3DBBBCC|CHOICES|103.838023025199|1.28844719668191|SINGAPORE PETROLEUM COMPANY LIMITED|HAVELOCK ROAD||169630|
188FFF6273C42A99|THE FERNTREE CAFE|103.837414955223|1.2882199082308|HOTEL MIRAMAR (SINGAPORE) LIMITED?|HAVELOCK ROAD|0|169631|1
188FFF626566DF22|STAFF CANTEEN|103.837414955223|1.2882199082308|HOTEL MIRAMAR (SINGAPORE) LIMITED?|HAVELOCK ROAD|0|169631|1
188FFF6261D3DF46|brass rail lounge|103.837414955223|1.2882199082308|HOTEL MIRAMAR (SINGAPORE) LIMITED?|HAVELOCK ROAD|0|169631|1
188FFF62FE3C5651|IKOI JAPANESE RESTAURANT|103.837414955223|1.2882199082308|IKOI JAPANESE RESTAURANT PTE LTD|HAVELOCK ROAD|0|169631|1
B446323366F54A62|TIEN COURT|103.836642494967|1.28825960735914|REPUBLIC HOTELS & RESORTS LIMITED|HAVELOCK ROAD|0|169632|2
B44632339A543918|PRINCESS TERRACE|103.836642494967|1.28825960735914|REPUBLIC HOTELS & RESORTS LIMITED|HAVELOCK ROAD|0|169632|1
B4463233C32146F9|CONNECTIONS LOUNGE|103.836642494967|1.28825960735914|REPUBLIC HOTELS & RESORTS LIMITED|HAVELOCK ROAD|0|169632|1
5844FCB7015A7098|PW LEVEL UP PTE. LTD.|103.836410583365|1.28751197100728|PW LEVEL UP PTE. LTD.|HAVELOCK ROAD|1|169634|5
5844FCB7DE0615B7|ORIENT PALACE|103.836410583365|1.28751197100728|ORIENT PALACE PTE. LTD.|HAVELOCK ROAD|1|169634|1
5A8ED3A97E64DF0D|EVERY|103.832032727245|1.28926415599478|SKY OCEAN MART PTE. LTD.|HAVELOCK ROAD|3|169641|1
5A8ED3A9D036B159|EVERY|103.832032727245|1.28926415599478|SKY OCEAN MART PTE. LTD.|HAVELOCK ROAD|4|169641|1
5A8ED3A9DDCB30FE|ya hua bak kut teh|103.832032727245|1.28926415599478|YA HUA BAK KUT TEH PTE LTD|HAVELOCK ROAD|1/2|169641|1
0B499C825F728B2E|UTTERLY DELICIOUS|103.827774846774|1.28925193134936|BAI NA CATERING PTE. LTD.|HAVELOCK ROAD||169647|
BEE452C6C98BB7CB|OUR DINING PLACE|103.827682032768|1.28929235987113|APW REFLEXOLOGY AND SPA PRIVATE LIMITED|HAVELOCK ROAD||169649|
44424C2108B8D99A|MY CAFE BY APW|103.827451353631|1.28939635226224|APW REFLEXOLOGY AND SPA PRIVATE LIMITED|HAVELOCK ROAD||169654|
10B313CDC5CD20E2|PULLMAN BAKERY|103.827404385035|1.28941625631911|TACHIHARA SINGAPORE PTE. LTD.|HAVELOCK ROAD||169655|
F03B0DA58166B7E2|ABC RESTAURANT|103.827307136708|1.28945996675675|XIJIA RONGJI OCEAN GOURMET PTE LTD|HAVELOCK ROAD||169657|
83E26C7FED7CC144|GRAND SHANGHAI RESTAURANT|103.835681812255|1.28963065362759|CITY ELITE PTE LTD|HAVELOCK ROAD|1|169662|1
CDA2C24C9287A64A|BALLROOM 1|103.835147955148|1.29028194237915|REPUBLIC HOTELS & RESORTS LIMITED|HAVELOCK ROAD (LEVEL 4)||169663|
CDA2C24CAEB58D4D|BALLROOM 2|103.835147955148|1.29028194237915|REPUBLIC HOTELS & RESORTS LIMITED|HAVELOCK ROAD (BALLROOM 2)||169663|
986BB0F3C2544E55|creative culinaire|103.834493688012|1.28350579253102|CREATIVE CULINAIRE THE SCHOOL PTE LTD|ENG HOON STREET|3|169767|1
A7BECF22D0C52014|COFFEE BANDITS|103.834617045877|1.28372736820757|COFFEE BANDITS PTE LTD|ENG HOON STREET||169780|
E39E169251CE25FA|Mixed Vegetable Rice Stall|103.834870640361|1.28178341938059|SENG LYE HOCK|COLLEGE ROAD||169851|
0B5BEA8DB3D63841|ELAINE?S KITCHEN|103.840803857996|1.28705273893839|CHOP CHOP F & B PTE. LTD.|CHIN SWEE ROAD|13/16|169876|1
AC2772885DC03EDC|RE! JOICE BALLROOM|103.83840728113|1.28541003838201|PASSION RESTAURANTS PTE. LTD.|CHIN SWEE ROAD||169879|
3F4C6B88BD310340|production kitchen|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD (BASEMENT 2)||178882|
3F4C6B8810719004|bakery/pastry|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD (BAKERY & PASTRY KITCHEN)||178882|
3F4C6B881965CD0A|butchery|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD (LEVEL 5)||178882|
3F4C6B88B69A44C1|SKAI BAR|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD||178882|
3F4C6B88675C45B8|Equinox Jaan|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD||178882|
3F4C6B88A4E64EB6|Asian Market Cafe|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|2
3F4C6B889EADA08E|Prego|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|1
3F4C6B889751EFBA|Mikuni|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|3
3F4C6B88AE9486DE|Szechuan Court|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|3
3F4C6B88EBDDA1CE|Alligator Pear|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|8
3F4C6B882F75E24D|Kopi Tiam|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|2
3F4C6B881CEAA9A0|Swiss Cafe|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD|0|178882|2
3F4C6B88EAAA2AFC|Equinox restaurant|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD||178882|68
3F4C6B88C4F4E58E|plaza meeting room|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD||178882|
3F4C6B880B1068D5|stamford kitchen|103.853365181965|1.29326863605873|RC HOTELS (PTE.) LTD.|STAMFORD ROAD||178882|
DB8129A801736C3E|THE OLD STRAITS CAFE PTE LTD|103.849871250903|1.30014493123003|THE OLD STRAITS CAFE PTE LTD|SELEGIE ROAD|1|188351|1
C8EBFFF4D1A10329|bossy cafe|103.854584163433|1.29636576615287|WONG CHIN PAT|SEAH STREET||188381|
18A854C22B038DF7|Balina|103.854675585151|1.2962932136201|BALINA PTE. LTD.|SEAH STREET||188383|
91AAFF6994A51034|C.PLUS CAKESTAND|103.854753136996|1.29622677651671|IMAGINARY COLLECTIVE LLP|SEAH STREET|0|188385|2
243DA5BFD11EB777|eating house|103.854495188827|1.30145299677338|NG THIAN HOO|ROCHOR ROAD|22|188425|B1
243DA5BF3CC4CBE0|DRINK STALL|103.854495188827|1.30145299677338|NG THIAN HOO|ROCHOR ROAD|22|188425|B1
243DA5BF6205F454|MY MAKAN PLACE|103.854495188827|1.30145299677338|MY MAKAN PLACE PTE. LTD.|ROCHOR ROAD|22|188425|B1
E744B39D0B80419A|MCDONALD`S|103.855242165557|1.30089885081628|HANBAOBAO PTE. LTD.|ROCHOR ROAD/QUEEN STREET||188426|
F4CBBAAE359D011D|Qi Ji Cafe|103.855247873282|1.30091799345463|QI JI CAFE PTE. LTD.|ROCHOR ROAD||188435|
F4CBBAAE8823BF0D|ICE LAB|103.855247873282|1.30091799345463|CANIS MAJORIS MANAGEMENT PRIVATE LTD.|ROCHOR ROAD||188439|1
F4CBBAAEBD85767F|KENTUCKY FRIED CHICKEN MGT PTE LTD|103.855247873282|1.30091799345463|KENTUCKY FRIED CHICKEN MANAGEMENT PTE LTD|ROCHOR ROAD||188440|
4C76A8D85EE7A3E6|Fun Toast|103.857125964331|1.29931350761082|FUN TOAST MEYEN PTE LTD|ROCHOR ROAD|6|188476|B2
745AD211ECBCEA1E|BOAT NOODLE EXPRESS|103.852875623027|1.30302299524145|BOAT NOODLE EXPRESS LLP|ROCHOR CANAL ROAD|6|188504|1
745AD211B72AE4E2|HAO WEI FANG|103.852875623027|1.30302299524145|TG FOOD HOLDING PTE. LTD.|ROCHOR CANAL ROAD|4|188504|2
745AD2112F3403C1|TG PIN XIANG KITCHEN PTE LTD|103.852875623027|1.30302299524145|TG PIN XIANG KITCHEN PTE. LTD.|ROCHOR CANAL ROAD|5|188504|2
745AD211CD010FDC|THE RICE BOWL|103.852875623027|1.30302299524145|THE RICE BOWL (GOLD) PTE LTD|ROCHOR CANAL ROAD|1|188504|2
745AD21102382812|BROADWAY FOOD CENTRE (HOLDINGS) PTE LTD|103.852875623027|1.30302299524145|BROADWAY FOOD CENTRE (HOLDINGS) PTE LTD|ROCHOR CANAL ROAD|8|188504|B1
745AD21191DA9E29|XING HUA LOU|103.852875623027|1.30302299524145|TIAN FU CORPORATION PRIVATE LIMITED|ROCHOR CANAL ROAD|8|188504|B1
745AD211AC37CC5A|mixed minced noodle|103.852875623027|1.30302299524145|NG SIAK HWEE|ROCHOR CANAL ROAD|8|188504|B1
745AD2110765E7C4||103.852875623027|1.30302299524145|HOE SOON TECK|ROCHOR CANAL ROAD|8|188504|B1
745AD21151C3E013|LEE ANN|103.852875623027|1.30302299524145|KIM LEE ANN|ROCHOR CANAL ROAD|8|188504|B1
745AD211A251060A|WAN JIA|103.852875623027|1.30302299524145|WAN JIA CATERING HOLDING PTE. LTD.|ROCHOR CANAL ROAD|8|188504|B1
1B2938747692ABBE|FUN TOAST|103.852562373039|1.30352741252041|FUN TOAST (ROCHOR) PTE. LTD.|ROCHOR CANAL ROAD|2|188505|B1
2D37D6BA51A88B59|FRESH & FANCY|103.854880064351|1.30089373977141|AU YONG LAY PENG CLAUDIA|QUEEN STREET||188545|
D102605066A4AAB9|FUNCTIONAL TRAINING INSTITUTE PTE. LTD.|103.851757264565|1.29778864905624|FUNCTIONAL TRAINING INSTITUTE PTE. LTD.|QUEEN STREET|1/2|188550|3
2057176DBA56A34D|Queen`s Cafe|103.852133094008|1.29752626201801|HOTEL ROYAL @ QUEENS (SINGAPORE) PTE LTD|QUEEN STREET||188553|
2057176D2C22ACCA|SUPREME VEGE PRIVATE LIMITED|103.852133094008|1.29752626201801|SUPREME VEGE PRIVATE LIMITED|QUEEN STREET|3|188553|2
2057176D4C85EFE9|QUEENS BAR PTE. LTD.|103.852133094008|1.29752626201801|QUEEN'S BAR PTE. LTD.|QUEEN STREET|2|188553|1
6005D0594A292204|NOODS & MEATS|103.855180227079|1.29671852932381|NOODS & MEATS PTE LTD|PURVIS STREET|1|188587|1
BA33D0DAE5BA567E|S Club|103.855295739495|1.29662802401462|SAINT'S BAR PTE. LTD.|PURVIS STREET||188590|
80F4A1B52273C8E4|MANZOKU JAPANESE RESTAURANT|103.85554953293|1.29639328667795|JIAN WEI PTE. LTD.|PURVIS STREET|1|188597|1
8E83F59D95601792|First Thai Food|103.85543298273|1.29607085091819|KOH LIAN HOCK|PURVIS STREET||188600|
28FF412873865E6E|THAI5 RESTAURANT|103.855393083156|1.29610009209413|THAI5 RESTAURANT PTE. LTD.|PURVIS STREET||188601|
88D094F7312DDD29|Jai Thai|103.855256502722|1.29620292498742|JAI THAI @ PURVIS PTE. LTD.|PURVIS STREET|1|188604|1
EAA638C9CDD06480|Yhingthai Palace|103.854868602324|1.29641313707401|TAY CHIN SOON|PURVIS STREET|4|188613|1
EAA638C97F456FB7|garibaldi|103.854868602324|1.29641313707401|GARIBALDI PTE. LTD.|PURVIS STREET|1/2|188613|1
00E9CF3492A558E6|Cafe Alps|103.849701047446|1.29928281497858|YUMEYA GROUP PTE. LTD.|PRINSEP STREET|1|188665|1
11749657807EBC87|CLUB FML|103.849737427955|1.2993185000706|LIM HANXIONG|PRINSEP STREET|1/2|188666|2
11749657E558F93D|CLUB FML LIVE|103.849737427955|1.2993185000706|LIM HANXIONG|PRINSEP STREET|1|188666|1
DD6CC62E12C9D6A0|EZ50|103.850209359101|1.29988651669549|EZ50 PTE. LTD.|PRINSEP STREET||188669|
3712A37F42173A5B|MR LOUNGE|103.84976162876|1.29936482238026|MR ENTERTAINMENT PTE. LTD.|PRINSEP STREET|0|188670|2
AA668BB0D8E4C668|Idle|103.849831306839|1.29943059818172|LIQUOR CONCEPTS LLP|PRINSEP STREET|1|188672|2
AA668BB0616A320B|BAR-BEQUE|103.849831306839|1.29943059818172|BAR-BEQUE PTE. LTD.|PRINSEP STREET|1|188675|1
AA668BB0AAB19AE2||103.849831306839|1.29943059818172|CLUB WINNERS PTE. LTD.|PRINSEP STREET|1|188675|2
AA668BB0335439F6|LOVE DRUNK/ 3 AM UNLEASH|103.849831306839|1.29943059818172|BOTTLED CONCEPTS PTE. LTD.|PRINSEP STREET||188678|
AA668BB029CAA736|plasma|103.849831306839|1.29943059818172|KAM YOKE WAH|PRINSEP STREET||188679|
AA668BB088321C84|THE SWAN SONG|103.849831306839|1.29943059818172|LAST SHOT TRADING PTE. LTD.|PRINSEP STREET|1|188680|2
193E52F333E1610D|BUTCHER?S BLOCK|103.854027818047|1.29576397662684|BEACH ROAD HOTEL (1886) LTD.|NORTH BRIDGE ROAD|2/6|188719|2
2D0810A8F1B05711|Loof|103.853245564455|1.29604208867036|Loof Pte Ltd|NORTH BRIDGE ROAD|7|188720|3
2D0810A886651D1A|STANDING SUSHI BAR|103.853245564455|1.29604208867036|EMPIRE EATS PTE. LIMITED|NORTH BRIDGE ROAD|4|188720|1
0DAFC8FDE7A45906|MCDONALD'S|103.853585672978|1.29614284666227|HANBAOBAO PTE. LTD.|NORTH BRIDGE ROAD|0|188721|1
62F319E2EC101FD6|tea joy|103.854944123503|1.29719947977748|GOH POI CHUAN|NORTH BRIDGE ROAD|5|188727|1
8F2BC220E7BE021C|7 ELEVEN|103.855340909048|1.29774407936475|COLD STORAGE SINGAPORE (1983) PTE LTD|NORTH BRIDGE ROAD|0|188733|1
579985A20A528F0C|7-24 ENTERTAINMENT|103.855635383403|1.29813983492253|7-24 ENTERTAINMENT PTE. LTD.|NORTH BRIDGE ROAD|1|188735|6
579985A2342CE254|DA SHI TANG CATERING PTE. LTD.|103.855635383403|1.29813983492253|CUI YAN|NORTH BRIDGE ROAD|1|188735|1
2AD14218C4AF84F7|JIN JIN EATING HOUSE|103.855856619921|1.29850518002746|DAWNLIGHT PTE. LTD.|NORTH BRIDGE ROAD|1/2|188739|1
791328578874AF2C|Tanjong Rhu Wanton Noodles|103.856036156209|1.29869825485744|THE SILK ROAD PTE. LTD.|NORTH BRIDGE ROAD|1|188742|1
0E185E635AE76D48|CLUB J'WELS|103.856129389511|1.2988350102402|J'WELS HOLDINGS PTE. LTD.|NORTH BRIDGE ROAD|1|188747|4
0E185E6364E3A34F|CLUB ENVY|103.856129389511|1.2988350102402|ENVY ENTERTAINMENT PTE. LTD.|NORTH BRIDGE ROAD|0|188747|2
A9162AF18C8B4351|NUN SONG YEE|103.856157935639|1.29896486138318|NSY GROUP PTE. LTD.|NORTH BRIDGE ROAD||188749|
9F58F0F7361227B8|FOOD MORE|103.856812898754|1.30125571700541|F M FOOD COURT PTE. LTD.|NORTH BRIDGE ROAD|1|188770|B1
9F58F0F7F4BEEAC8|FOOD MROE|103.856812898754|1.30125571700541|F M FOOD COURT PTE. LTD.|NORTH BRIDGE ROAD|1|188770|B1
9F58F0F7F5C100B2|-|103.856812898754|1.30125571700541|FIRE FLIES HEALTH TRADING PTE. LTD.|NORTH BRIDGE ROAD|1|188770|B1
9F58F0F78FC44792|STARBUCKS COFFEE|103.856812898754|1.30125571700541|STARBUCKS COFFEE SINGAPORE PTE. LTD.|NORTH BRIDGE ROAD|9|188770|1
05660A11FA8B9BA6|QUAN AT VAT|103.854830945025|1.30053391697898|CHUC GUONG PTE. LTD.|NEW BUGIS STREET||188867|
05660A1179ABA8E3|LIHO|103.854830945025|1.30053391697898|ROYAL ONE PTE. LTD.|NEW BUGIS STREET|4|188867|CYL
05660A11CBA71F84|BUGIS FOOD STREET PTE LTD|103.854830945025|1.30053391697898|BUGIS FOOD STREET PTE LTD|NEW BUGIS STREET||188868|
05660A11A1AF6865|CITY BEAUTY TRADING|103.854830945025|1.30053391697898|ZHU BAOXIANG|NEW BUGIS STREET|MSV12|188868|1
EEC049A307FA52D0|POPULOUS HOTEL|103.855722995706|1.29678179843165|SKY PROPERTY PTE LTD|MIDDLE ROAD||188933|
AD81F8B39ADC6374|Deli|103.85213173839|1.2888934361844|SINGAPORE CRICKET CLUB|CONNAUGHT DRIVE|0|179681|1
AD81F8B3970D2222|main lounge|103.85213173839|1.2888934361844|SINGAPORE CRICKET CLUB|CONNAUGHT DRIVE|0|179681|1
AD81F8B38122FE7A|PADANG LOUNGE|103.85213173839|1.2888934361844|SINGAPORE CRICKET CLUB|CONNAUGHT DRIVE|0|179681|2
AD81F8B344D573BA|STUMPS|103.85213173839|1.2888934361844|SINGAPORE CRICKET CLUB|CONNAUGHT DRIVE|0|179681|2
D00E157F1B096BFA|PADANG TERRACE|103.853707089783|1.29211431023162|Mediacorp TV Singapore Pte Ltd|CONNAUGHT DRIVE||179682|
D00E157F8489EDAF|-|103.853707089783|1.29211431023162|Mediacorp TV Singapore Pte Ltd|CONNAUGHT DRIVE|0|179682|3
D00E157FD94F2165|SRC|103.853707089783|1.29211431023162|Mediacorp TV Singapore Pte Ltd|CONNAUGHT DRIVE||179682|
D00E157FA37CB196|Barker,s Lounge|103.853707089783|1.29211431023162|Mediacorp TV Singapore Pte Ltd|CONNAUGHT DRIVE||179682|
D00E157FF8CF4784|Bar Alcove|103.853707089783|1.29211431023162|Mediacorp TV Singapore Pte Ltd|CONNAUGHT DRIVE||179682|
D00E157F0A4E6E1A|Sportsman Lounge|103.853707089783|1.29211431023162|Mediacorp TV Singapore Pte Ltd|CONNAUGHT DRIVE||179682|
D00E157F3D801AEA|FU LIN MEN|103.853707089783|1.29211431023162|PASSION RESTAURANTS PTE. LTD.|CONNAUGHT DRIVE||179682|
462E2117A307158D|auntie teo place|103.851044282144|1.29115684672589|TAN HOCK CHYE|COLEMAN STREET|0|179803|#B1
462E2117F55413D9|KING UMAR'S COCO CANE|103.851044282144|1.29115684672589|AMEEN ENTERPRISES PTE. LTD.|COLEMAN STREET|7|179803|1
462E2117289644D0|GRAINMAMA BY THE SALAD CRUNCH|103.851044282144|1.29115684672589|GRAINMAMA PTE. LTD.|COLEMAN STREET|15|179803|1
462E2117908ABF7C|MIAN FOOD & BEVERAGE|103.851044282144|1.29115684672589|MIAN FOOD & BEVERAGE PTE. LTD.|COLEMAN STREET|20|179803|2
462E2117DED621F3|COOL CUCUMBER BISTRO|103.851044282144|1.29115684672589|CHEUNG KA-YEE|COLEMAN STREET|14|179803|B1
462E2117800C49FF|MIRCHI|103.851044282144|1.29115684672589|3C REVOLUTION PTE. LTD.|COLEMAN STREET|10|179803|B1
462E21177E2A7773|PRETTY EASY CAFE|103.851044282144|1.29115684672589|KOK KUM CHOY|COLEMAN STREET|29|179803|B1
462E2117DE8204FE|TIAN XIN WANTON NOODLE|103.851044282144|1.29115684672589|TIO CAI ZHANG|COLEMAN STREET|7|179803|2
462E2117FA406D2E|YANGTZE KTV|103.851044282144|1.29115684672589|YANGTZE PTE. LTD.|COLEMAN STREET|32|179803|B1
8B7EB61112F4D390|The soup spoon|103.853119912535|1.2938935875293|THE SOUP SPOON PTE LTD|NORTH BRIDGE ROAD||179103|
8B7EB611E3A5D836|Awfully Chocolate|103.853119912535|1.2938935875293|AWFULLY CHOCOLATE PTE LTD|NORTH BRIDGE ROAD|52|179103|B1
8B7EB6113F59163E|KOI THE EXPRESS|103.853119912535|1.2938935875293|KOI THE SINGAPORE PTE. LTD.|NORTH BRIDGE ROAD|71|179103|B1
8B7EB61148516593|sheng lee desserts|103.853119912535|1.2938935875293|SHENG KEE DESSERT PTE. LTD.|NORTH BRIDGE ROAD|79|179103|B1
8B7EB611FF9F4680|JOLLIBEAN|103.853119912535|1.2938935875293|JOLLIBEAN FOODS PTE. LTD.|NORTH BRIDGE ROAD|69|179103|B1
8B7EB61161EEE3F6|Thai Express|103.853119912535|1.2938935875293|MINOR FOOD GROUP (SINGAPORE) PTE. LTD.|NORTH BRIDGE ROAD|77|179103|B1
8B7EB6112B7C68BA|YOL?|103.853119912535|1.2938935875293|Z YOGURT THREE PTE. LTD.|NORTH BRIDGE ROAD|70|179103|B1
8B7EB61129B24F04|NAM NAM NOODLE BAR/ COM NAM|103.853119912535|1.2938935875293|ANNAM PTE. LTD.|NORTH BRIDGE ROAD|46/47|179103|B1
239D0B3DF9CC99BE|QI JI EATING HOUSE|103.850709319592|1.30346096883091|APRIL LUM WEI SHAN|SELEGIE ROAD|19/20|180009|1
239D0B3D7BA95751|-|103.850709319592|1.30346096883091|SOH BEE GUAT|SELEGIE ROAD|19/20|180009|1
239D0B3DBB9C088E|NIL|103.850709319592|1.30346096883091|APRIL LUM WEI SHAN|SELEGIE ROAD|19/20|180009|1
B3DE790D1DDC742E|DANCING GOAT SPECIALTY COFFEE|103.853525794638|1.29701306038745|YONG TECK ONN|BAIN STREET|5|180231|1
B3DE790DE8FA9564|Cheers|103.853525794638|1.29701306038745|CHEERS HOLDINGS (2004) PTE. LTD.|BAIN STREET|21|180231|1
A8827E20B530C00E|WONDER GELATO|103.851967011859|1.29878753105628|WONDER GELATO LLP|WATERLOO STREET|30|180261|1
A8827E2098C44E85|leong yeow chicken rice|103.851967011859|1.29878753105628|LOY PUI JONG|WATERLOO STREET|29|180261|1
A8827E202C524C18|fried noodles|103.851967011859|1.29878753105628|ZHENG QUANLE|WATERLOO STREET|29|180261|1
A8827E20B65D1A3D|TAI HO SOON PTE. LTD.|103.851967011859|1.29878753105628|TAI HO SOON PTE. LTD.|WATERLOO STREET|29|180261|1
C1740C6761730DB5|SI MA LU PRIVATE LIMITED|103.853913695332|1.30048013667573|SI MA LU PTE LTD|QUEEN STREET|234|180269|1
C1740C67608B45A2|Chang Cheng|103.853913695332|1.30048013667573|QS 269 FOOD HOUSE PTE. LTD.|QUEEN STREET|236|180269|1
C1740C67186B0401|KWAN INN VEGETARIAN|103.853913695332|1.30048013667573|KWAN INN VEGETARIAN CUISINE PTE. LTD.|QUEEN STREET|236|180269|1
C1740C67AC492D57|Delisnacks|103.853913695332|1.30048013667573|NG WAN TING (HUANG WANTING)|QUEEN STREET|236|180269|1
C1740C6779F9AAFF|Q269 Queen|103.853913695332|1.30048013667573|3838 (QUEEN STREET) PTE. LTD.|QUEEN STREET|235|180269|1
C1740C676D64C0CE|Eleven Finger Eu Kee Scissors Curry Rice|103.853913695332|1.30048013667573|LIM SIOK TING|QUEEN STREET|235|180269|1
C1740C67CC1BE172|drinks|103.853913695332|1.30048013667573|3838 HOT&COLD BEVERAGE PTE. LTD.|QUEEN STREET|235|180269|1
C1740C67C78CA38B|LIEW FOO HEAN|103.853913695332|1.30048013667573|LIEW FOO HEAN|QUEEN STREET|235|180269|1
3C643B822AC1CB9C|TASTEBUD FOODCOURT PTE. LTD.|103.853466364445|1.30035671351034|TASTEBUD FOODCOURT PTE LTD|QUEEN STREET|01A/B|182269|1
3C643B8221448238|TASTE BUD FOODCOURT PTE LTD|103.853466364445|1.30035671351034|MICRO 2000 SERVICES (S) PTE LTD|QUEEN STREET|01A/B|182269|1
3C643B820EC3AFB6||103.853466364445|1.30035671351034|HENG XUHONG|QUEEN STREET|01A/B|182269|1
3C643B8255082DC3|KHAO SAN|103.853466364445|1.30035671351034|JUS DELISH GROUP PTE LTD|QUEEN STREET|01A/B|182269|1
3C643B828303CFCA|Tian Fu Delicacy|103.853466364445|1.30035671351034|WU YUQIANG|QUEEN STREET|01A/B|182269|1
3C643B8220296480|OC MAI|103.853466364445|1.30035671351034|SEAH CHENG WEI|QUEEN STREET|01A/B|182269|1
3C643B82243F3B84|I love taimei|103.853466364445|1.30035671351034|ILTM PTE. LTD.|QUEEN STREET|FL-21|182269|AB
F23B8179EB8E5F42|Awafi Kosher Restaurant|103.850599507143|1.29827328917637|JEWISH WELFARE BOARD, SINGAPORE, THE|WATERLOO STREET|1|187950|6
F23B81795085293C|KOSHER SHOP|103.850599507143|1.29827328917637|JEWISH WELFARE BOARD, SINGAPORE, THE|WATERLOO STREET|1|187950|2
4682EB19DC2284DA|PRACTICE TUCKSHOP|103.851089085237|1.29864654785335|PRACTICE TUCKSHOP PTE. LTD.|WATERLOO STREET||187956|
8EAC8EFF0C1158DB|JABZ CANTINA|103.851456302851|1.29807910607817|JABZ LLP|WATERLOO STREET|5|187969|1
3959A78A0A36A073|ALMOST FAMOUS CRAFT BEER BAR|103.852159965075|1.29559446177928|ALMOST FAMOUS CRAFT BEER BAR (PTE. LTD.)|VICTORIA STREET|6|187996|1
3959A78A155B15FD|EL MERO MERO|103.852159965075|1.29559446177928|PLAN B VENTURES PTE LTD|VICTORIA STREET|20|187996|1
3959A78A821545D9|GIARDINO PIZZA BAR & GRILL|103.852159965075|1.29559446177928|THE GAZEBO HOUSE PTE. LTD.|VICTORIA STREET|32|187996|1
3959A78A4FAA244D|RENGA-YA|103.852159965075|1.29559446177928|SUPER DINING PTE. LTD.|VICTORIA STREET|11/12|187996|1
3959A78A3B4CA612|HVALA|103.852159965075|1.29559446177928|HVALA PRIVATE LIMITED|VICTORIA STREET|5|187996|1
3959A78AE3B77DFA|GYU-KAKU JAPANESE BBQ|103.852159965075|1.29559446177928|REINS INTERNATIONAL (SINGAPORE) PTE. LTD.|VICTORIA STREET|1/2|187996|1
3959A78A9DA17308|SENOR TACO|103.852159965075|1.29559446177928|PLAN B VENTURES PTE LTD|VICTORIA STREET|19|187996|1
3959A78A7D09B81E|INDOCHINE|103.852159965075|1.29559446177928|MADAM BUTTERFLY BAR & RESTAURANT PTE. LTD.|VICTORIA STREET|21/22|187996|1
3959A78A34DB94A6|WHITEGRASS RESTAURANT|103.852159965075|1.29559446177928|CALDWELL DINING PTE. LTD.|VICTORIA STREET|26/27|187996|1
76A8AFF053B50F3C|STEAKOUT PTE. LTD.|103.852442168411|1.29709988968129|STEAKOUT PTE. LTD.|VICTORIA STREET||188017|
D641A1269B7AB0CE|RENEE'S WESTERN FOOD|103.855327954497|1.29906799078836|ONE FEAST PTE LTD|VICTORIA STREET|30|188021|3
D641A1260326DF41|Pepper Lunch|103.855327954497|1.29906799078836|SFBI (ASIA-PACIFIC) PTE. LTD.|VICTORIA STREET|30|188021|3
D641A126785BC051|Ma La Guo|103.855327954497|1.29906799078836|XIN CAI GEN XIANG PTE. LTD.|VICTORIA STREET|30|188021|3
D641A126C5331081|APA ROJAK|103.855327954497|1.29906799078836|APA ROJAK PTE. LTD.|VICTORIA STREET|30|188021|3
D641A126760FBFE0|NEW HONG KONG ROAST|103.855327954497|1.29906799078836|NEW HONG KONG ROAST PTE LTD|VICTORIA STREET|30|188021|3
